Капулівська загальноосвітня школа І-Ш ступенів Нікопольської районної ради,https://opendatabot.ua/c/34052931,Not found.
Криничуватська загальноосвітня школа І-Ш ступенів Нікопольської районної ради,https://opendatabot.ua/c/34276872,Not found.
Новософіївська загальноосвітня школа І-Ш ступенів Нікопольської районної ради,https://opendatabot.ua/c/34276846,Not found.
Олексіївська загальноосвітня школа І-Ш ступенів Нікопольської районної ради,https://opendatabot.ua/c/34052989,Not found.
Приміська загальноосвітня школа І-Ш ступенів Нікопольської районної ради,https://opendatabot.ua/c/34276799,Not found.
Покровська загальноосвітня школа І-Ш ступенів Нікопольської районної ради,https://opendatabot.ua/c/34052952,Not found.
" Комунальний заклад освіти ""Миколаївське навчально - виховне обєднання"" заклад загальної середньої освіти (опорний заклад) Новомосковської районної ради Дніпропетровської області",https://opendatabot.ua/c/26368016,Not found.
"Олександропільський навчально-виховний комплекс ""Загальноосвітній навчальний заклад І-ІІІ ступенів - дошкільний заклад"" Петропавлівської районної ради Дніпропетровської області",https://opendatabot.ua/c/33117285,Not found.
"Опорний навчальний заклад "" Жовтоолександрівський заклад загальної середньої освіти """,https://opendatabot.ua/c/34849462,Not found.
"Миколаївський навчально-виховний комплекс ""загальноосвітній навчальний заклад-дошкільний навчальний заклад""",https://opendatabot.ua/c/34849499,Not found.
"Комунальний заклад освіти навчально виховний комплекс  ""Олександропільська середня загальноосвітня школа I-III ступенів Солонянської районної ради Дніпропетровської області""",https://opendatabot.ua/c/37799053,Not found.
"Комунальний заклад освіти ""Сурсько-Михайлівська середня школа I-III ступенів Солонянської районної ради Дніпропетровської області""",https://opendatabot.ua/c/34867895,Not found.
"Комунальний заклад  ""Маріївська""загальноосвітня школа І-ІІІ ступенів Софіївської районної ради Дніпропетровської області",https://opendatabot.ua/c/26239247,Not found.
"Зеленогайський навчально-виховний комплекс""Загадьноосвітня школа -Дошкільний навчальний заклад ""Томаківської районної ради Дніпропетровської області",https://opendatabot.ua/c/34893815,Not found.
"Комунальний заклад ""Андріївська середня загальнооссвітня школа- загальноосвітній навчальний заклад  І-ІІІ ступенів"" Широкіівської районної ради",https://opendatabot.ua/c/26239715,Not found.
"Опорний заклад Васильківський навчально-виховний комплекс № 1  ""загальноосвітньогонавчального закладу-дошкільного навчального закладу"" імені М. М. Коцюбинського",https://opendatabot.ua/c/2133320,Not found.
Васильківська середня загальноосвітня школа № 2,https://opendatabot.ua/c/20236555,Not found.
"Васильківський навчально-виховний комплекс № 3 ""загальноосвітній навчальний заклад-дошкільний навчальний заклад""",https://opendatabot.ua/c/20236638,Not found.
"Великоолександрівський навчально-виховний комплекс ""загальноосвітній начальний заклад-дошкільний навчальний заклад""",https://opendatabot.ua/c/26461566,Not found.
Манвелівська середня загальноосвітня школа,https://opendatabot.ua/c/20236578,Not found.
Авангардська середня загальноосвітня школа,https://opendatabot.ua/c/26461552,26461552
"Григорівський навчально-виховний комплекс ""загальноосвітній навчальний заклад- дошкільний навчальний заклад"" імені І. Г. Прибора",https://opendatabot.ua/c/26461891,Not found.
"Комунальний заклад ""Мар'є-Дмитрівська опорна загальноосвітня школа І-ІІІ ступенів"" Девлатіської сільської ради Софіївського району Дніпропетровської області",https://opendatabot.ua/c/26239431,Not found.
"Комунальний опорного навчальний заклад ""Іларіонівська загальноосвітня школа І-ІІІ ступенів"" Іларіонівської селищної ради",https://opendatabot.ua/c/26461922,Not found.
"Комунальний заклад ""Лихівський опорний заклад загальнох середньої освіти І-ІІІ ступенів Лихівської селищної ради""",https://opendatabot.ua/c/34849478,Not found.
"Комунальний заклад "" Личківський заклад загальної середньої остіти І-ІІІ ступенів"" Личківської сільскої ради Дніпропетровської області",https://opendatabot.ua/c/26328643,Not found.
"Комунальний заклад освіти ""Маломихайлівський навчально-виховний комплекс""Загальноосвітня школа І - ІІІ ступенів- дошкільний навчальний заклад імені І.Г.Скакуна""Маломихайлівської сільської ради Покровського районуДніпропетровської області",https://opendatabot.ua/c/24604665,24604665
Гаврилівська  загальноосвітня школа  І – ІІІ  ступенів Маломихайлівської сільської ради Покровського районуДніпропетровської області,https://opendatabot.ua/c/35160400,Not found.
"Команальний заклад ""Навчально-виховний комплекс ""Булахівська загальноосвітня школа І-ІІІ ступенів - дошкільний навчальний заклад ""Дзвіночок"" загального розвитку""",https://opendatabot.ua/c/26459569,Not found.
"Комунальний заклад освіти ""Новогригорівська загальноосвітня школа І-ІІІ ступенів"" Межівської селищної ради",https://opendatabot.ua/c/26461498,Not found.
"Добровільський навчально-виховний комплекс ""загальноосвітній заклад-дошкільнийнавчальний  заклад""",https://opendatabot.ua/c/26461856,Not found.
Дубовиківська середня загальноосвітня школа ,https://opendatabot.ua/c/20243532,20243532
Зеленогайська середня загальноосвітня школа І-ІІІ ступенів з дошкільним відділенням ,https://opendatabot.ua/c/26461543,Not found.
Настасівська загальноосвітня школа І-ІІІ ст. Мирівської сільської ради Томаківського району Дніпропетровської обл.,https://opendatabot.ua/c/34893951,34893951
Вищетарасівська загальноосвітня школа І-ІІІ ст. Мирівської сільської ради Томаківського району Дніпропетровської обл.,https://opendatabot.ua/c/33893154,Not found.
Виводівська загальноосвітня школа І-ІІІ ст. Мирівської сільської ради Томаківського району Дніпропетровської обл.,https://opendatabot.ua/c/34893836,Not found.
"Зорянський навчально-виховний комплекс "" Загальноосвітня школа І-ІІІ ст.-дошкільний навчальний заклад"" Мирівської сільської ради Томаківського району Дніпропетровської обл.",https://opendatabot.ua/c/34893803,34893803
Нивотрудівська загальноосвітня школа І-ІІІ ступенів виконавчого комітету Нивотрудівської сільської ради ,https://opendatabot.ua/c/33243500,Not found.
"Вільнянська загальноосвітня школа І-ІІІ ступенів виконавчого комітету
Нивотрудівської сільської ради",https://opendatabot.ua/c/20259935,Not found.
"Комунальний заклад ""Новоолександрівський навчально-виховний комплекс спеціалізована загальноосвітня школа І-ІІІ ступенів з поглибленим вивчанням англійської мови - дошкільний навчальний заклад комбінованого типу"" Новоолександрівської сільської ради Дніпровського району Дніпропетровської області",https://opendatabot.ua/c/20274320,Not found.
"Комунальний заклад освіти ""Багатська загальноосвітня шкгола І-ІІІ ступенів Новопокровської селищної ради Солонянського району Дніпропетровської області""",https://opendatabot.ua/c/35595011,Not found.
"Комунальний заклад освіти ""Перещепинський опорний освітній заклад №1"" Перещеписької міської ради Дніпропетровської області",https://opendatabot.ua/c/23929709,Not found.
